region_psgc,province_psgc,city_muni_psgc,barangay_psgc,barangay_name,latitude,longitude
040000000,043400000,043414000,043414010,Maligaya,14.427013,121.432706
040000000,043400000,043414000,043414011,Masikap,14.423144,121.430278
040000000,043400000,043414000,043414012,Pag-Asa,14.423610,121.428352
040000000,043400000,043414000,043414013,Sinagtala,14.431297,121.423934
040000000,043400000,043414000,043414014,San Antonio,14.451088,121.420089
040000000,043400000,043414000,043414015,San Miguel,14.450851,121.376436
040000000,043400000,043415000,043415001,Alipit,14.221625,121.412879
040000000,043400000,043415000,043415002,Malaking Ambling,14.191745,121.433016
040000000,043400000,043415000,043415003,Munting Ambling,14.200438,121.436888
040000000,043400000,043415000,043415004,Baanan,14.169282,121.433926
040000000,043400000,043415000,043415005,Balanac,14.218376,121.454115
040000000,043400000,043415000,043415006,Bucal,14.208328,121.439886
040000000,043400000,043415000,043415007,Buenavista,14.222683,121.424501
040000000,043400000,043415000,043415008,Bungkol,14.177486,121.430602
040000000,043400000,043415000,043415009,Buo,14.203826,121.457424
040000000,043400000,043415000,043415010,Burlungan,14.181909,121.435875
040000000,043400000,043415000,043415011,Cigaras,14.225676,121.435025
040000000,043400000,043415000,043415012,Ibabang Atingay,14.204983,121.446403
040000000,043400000,043415000,043415013,Ibabang Butnong,14.208635,121.424418
040000000,043400000,043415000,043415014,Ilayang Atingay,14.192176,121.444415
040000000,043400000,043415000,043415015,Ilayang Butnong,14.200674,121.423441
040000000,043400000,043415000,043415016,Ilog,14.217946,121.442196
040000000,043400000,043415000,043415017,Malinao,14.203448,121.413877
040000000,043400000,043415000,043415018,Maravilla,14.211205,121.414608
040000000,043400000,043415000,043415019,Poblacion,14.200066,121.429136
040000000,043400000,043415000,043415020,Sabang,14.230959,121.451004
040000000,043400000,043415000,043415021,Salasad,14.211653,121.432525
040000000,043400000,043415000,043415022,Tanawan,14.194358,121.456611
040000000,043400000,043415000,043415023,Tipunan,14.193214,121.427338
040000000,043400000,043415000,043415024,Halayhayin,14.191846,121.418074
040000000,043400000,043416000,043416001,Amonoy,14.104667,121.496258
040000000,043400000,043416000,043416002,Bakia,14.157723,121.489195
040000000,043400000,043416000,043416003,Bukal,14.113426,121.472997
040000000,043400000,043416000,043416004,Balanac,14.177063,121.456049
040000000,043400000,043416000,043416005,Balayong,14.129040,121.485772
040000000,043400000,043416000,043416007,Banilad,14.188619,121.464965
040000000,043400000,043416000,043416008,Banti,14.180473,121.464533
040000000,043400000,043416000,043416010,Bitaoy,14.137686,121.511878
040000000,043400000,043416000,043416011,Botocan,14.153650,121.500080
040000000,043400000,043416000,043416012,Burgos,14.126925,121.499956
040000000,043400000,043416000,043416013,Burol,14.169562,121.478699
040000000,043400000,043416000,043416014,Coralao,14.141041,121.461893
040000000,043400000,043416000,043416015,Gagalot,14.120005,121.509619
040000000,043400000,043416000,043416016,Ibabang Banga,14.152937,121.477426
040000000,043400000,043416000,043416017,Ibabang Bayucain,14.166461,121.443126
040000000,043400000,043416000,043416018,Ilayang Banga,14.145448,121.484416
040000000,043400000,043416000,043416019,Ilayang Bayucain,14.156609,121.446237
040000000,043400000,043416000,043416020,Isabang,14.146828,121.508771
040000000,043400000,043416000,043416021,Malinao,14.105075,121.484481
040000000,043400000,043416000,043416022,May-It,14.139033,121.487611
040000000,043400000,043416000,043416023,Munting Kawayan,14.158296,121.465192
040000000,043400000,043416000,043416024,Oobi,14.121558,121.484272
040000000,043400000,043416000,043416025,Olla,14.160154,121.454984
040000000,043400000,043416000,043416026,Origuel,14.143050,121.473282
040000000,043400000,043416000,043416027,Panalaban,14.124963,121.494006
040000000,043400000,043416000,043416028,Panglan,14.142071,121.452861
040000000,043400000,043416000,043416029,Pangil,14.133035,121.465527
040000000,043400000,043416000,043416030,Piit,14.142023,121.499914
040000000,043400000,043416000,043416031,Pook,14.171315,121.465056
040000000,043400000,043416000,043416032,Rizal,14.127069,121.514322
040000000,043400000,043416000,043416033,San Francisco,14.146393,121.473460
040000000,043400000,043416000,043416034,San Isidro,14.176288,121.441851
040000000,043400000,043416000,043416035,San Miguel,14.144018,121.469855
040000000,043400000,043416000,043416036,San Roque,14.125732,121.460965
040000000,043400000,043416000,043416037,Santa Catalina,14.150331,121.468432
040000000,043400000,043416000,043416038,Suba,14.170929,121.451796
040000000,043400000,043416000,043416039,Tanawan,14.184334,121.453958
040000000,043400000,043416000,043416040,Taytay,14.102293,121.503841
040000000,043400000,043416000,043416041,Talortor,14.149674,121.458709
040000000,043400000,043416000,043416042,Villa Nogales,14.140652,121.470272
040000000,043400000,043417000,043417001,Abo,14.098868,121.435404
040000000,043400000,043417000,043417002,Alibungbungan,14.147232,121.416399
040000000,043400000,043417000,043417003,Alumbrado,14.137100,121.387538
040000000,043400000,043417000,043417004,Balayong,14.151685,121.388962
040000000,043400000,043417000,043417005,Balimbing,14.117412,121.432074
040000000,043400000,043417000,043417006,Balinacon,14.125195,121.423230
040000000,043400000,043417000,043417007,Bambang,14.128318,121.411412
040000000,043400000,043417000,043417008,Banago,14.113394,121.418009
040000000,043400000,043417000,043417009,Banca-banca,14.185206,121.383700
040000000,043400000,043417000,043417010,Bangcuro,14.172658,121.407884
040000000,043400000,043417000,043417011,Banilad,14.123479,121.403123
040000000,043400000,043417000,043417012,Bayaquitos,14.159723,121.392137
040000000,043400000,043417000,043417013,Buboy,14.120411,121.413856
040000000,043400000,043417000,043417014,Buenavista,14.170159,121.381679
040000000,043400000,043417000,043417015,Buhanginan,14.191008,121.393924
040000000,043400000,043417000,043417016,Bukal,14.075467,121.447656
040000000,043400000,043417000,043417017,Bunga,14.147957,121.399886
040000000,043400000,043417000,043417018,Cabuyew,14.163254,121.407044
040000000,043400000,043417000,043417019,Calumpang,14.195975,121.400248
040000000,043400000,043417000,043417020,Kanluran Kabubuhayan,14.185563,121.396995
040000000,043400000,043417000,043417021,Silangan Kabubuhayan,14.189812,121.403701
040000000,043400000,043417000,043417022,Labangan,14.169762,121.396633
040000000,043400000,043417000,043417023,Lawaguin,14.158806,121.371113
040000000,043400000,043417000,043417024,Kanluran Lazaan,14.079627,121.459148
040000000,043400000,043417000,043417025,Silangan Lazaan,14.098980,121.446498
040000000,043400000,043417000,043417026,Lagulo,14.177688,121.395916
040000000,043400000,043417000,043417027,Maiit,14.131761,121.393068
040000000,043400000,043417000,043417028,Malaya,14.111885,121.409173
040000000,043400000,043417000,043417029,Malinao,14.109239,121.438168
040000000,043400000,043417000,043417030,Manaol,14.184440,121.365804
040000000,043400000,043417000,043417031,Maravilla,14.177816,121.374627
040000000,043400000,043417000,043417032,Nagcalbang,14.180241,121.403728
040000000,043400000,043417000,043417033,Poblacion I,14.138253,121.417320
040000000,043400000,043417000,043417034,Poblacion II,14.135782,121.414724
040000000,043400000,043417000,043417035,Poblacion III,14.134874,121.418271
040000000,043400000,043417000,043417036,Oples,14.126324,121.427387
040000000,043400000,043417000,043417037,Palayan,14.137061,121.402105
040000000,043400000,043417000,043417038,Palina,14.140251,121.420786
040000000,043400000,043417000,043417039,Sabang,14.145943,121.388253
040000000,043400000,043417000,043417040,San Francisco,14.085810,121.432216
040000000,043400000,043417000,043417041,Sibulan,14.178188,121.386069
040000000,043400000,043417000,043417042,Silangan Napapatid,14.112268,121.426533
040000000,043400000,043417000,043417043,Silangan Ilaya,14.125847,121.419271
040000000,043400000,043417000,043417044,Sinipian,14.116870,121.428122
040000000,043400000,043417000,043417045,Santa Lucia,14.178023,121.410706
040000000,043400000,043417000,043417046,Sulsuguin,14.125875,121.373152
040000000,043400000,043417000,043417047,Talahib,14.137568,121.365795
040000000,043400000,043417000,043417048,Talangan,14.153406,121.413286
040000000,043400000,043417000,043417049,Taytay,14.108999,121.414759
040000000,043400000,043417000,043417050,Tipacan,14.153926,121.405701
040000000,043400000,043417000,043417052,Wakat,14.175653,121.358401
040000000,043400000,043417000,043417053,Yukos,14.140013,121.409864
040000000,043400000,043418000,043418001,Bagumbayan,14.368680,121.479289
040000000,043400000,043418000,043418002,Bangkusay,14.364837,121.482785
040000000,043400000,043418000,043418003,Ermita,14.363372,121.483499
040000000,043400000,043418000,043418004,Ibaba del Norte,14.364705,121.477606
040000000,043400000,043418000,043418005,Ibaba del Sur,14.362204,121.478192
040000000,043400000,043418000,043418006,Ilaya del Norte,14.364916,121.484886
040000000,043400000,043418000,043418007,Ilaya del Sur,14.363595,121.484778
040000000,043400000,043418000,043418008,Maytoong,14.363071,121.482495
040000000,043400000,043418000,043418009,Quinale,14.356664,121.482136
040000000,043400000,043419000,043419001,Anibong,14.230887,121.468250
040000000,043400000,043419000,043419002,Biñan,14.266885,121.434169
040000000,043400000,043419000,043419003,Buboy,14.233631,121.424100
040000000,043400000,043419000,043419004,Cabanbanan,14.243592,121.429066
040000000,043400000,043419000,043419005,Calusiche,14.255564,121.445907
040000000,043400000,043419000,043419006,Dingin,14.244081,121.449992
040000000,043400000,043419000,043419007,Lambac,14.250512,121.463788
040000000,043400000,043419000,043419008,Layugan,14.239686,121.439983
040000000,043400000,043419000,043419009,Magdapio,14.271333,121.464132
040000000,043400000,043419000,043419010,Maulawin,14.266041,121.451124
040000000,043400000,043419000,043419011,Pinagsanjan,14.263445,121.462467
040000000,043400000,043419000,043419012,Barangay I,14.274332,121.455936
040000000,043400000,043419000,043419013,Barangay II,14.275181,121.450874
040000000,043400000,043419000,043419014,Sabang,14.253891,121.433558
040000000,043400000,043419000,043419015,Sampaloc,14.270559,121.444326
040000000,043400000,043419000,043419016,San Isidro,14.279777,121.455201
040000000,043400000,043420000,043420001,Baño,14.378857,121.484584
040000000,043400000,043420000,043420002,Banilan,14.382105,121.396923
040000000,043400000,043420000,043420003,Burgos,14.375892,121.474831
040000000,043400000,043420000,043420004,Casa Real,14.366529,121.386635
040000000,043400000,043420000,043420005,Casinsin,14.352366,121.375729
040000000,043400000,043420000,043420006,Dorado,14.395312,121.377880
040000000,043400000,043420000,043420007,Gonzales,14.381697,121.472335
040000000,043400000,043420000,043420008,Kabulusan,14.373370,121.394990
040000000,043400000,043420000,043420009,Matikiw,14.359655,121.379931
040000000,043400000,043420000,043420010,Rizal,14.389035,121.496191
040000000,043400000,043420000,043420011,Saray,14.409383,121.525228
040000000,043400000,043420000,043420012,Taft,14.376180,121.481914
040000000,043400000,043420000,043420013,Tavera,14.386835,121.472548
040000000,043400000,043421000,043421001,Balian,14.402273,121.483494
040000000,043400000,043421000,043421002,Dambo,14.400627,121.402231
040000000,043400000,043421000,043421003,Galalan,14.438380,121.516357
040000000,043400000,043421000,043421004,Isla,14.396483,121.465225
040000000,043400000,043421000,043421005,Mabato-Azufre,14.387750,121.399208
040000000,043400000,043421000,043421006,Natividad,14.410229,121.475693
040000000,043400000,043421000,043421007,San Jose,14.397300,121.460002
040000000,043400000,043421000,043421008,Sulib,14.418789,121.471663
040000000,043400000,043422000,043422001,Aplaya,14.257964,121.353891
040000000,043400000,043422000,043422002,Bagong Pook,14.257745,121.366652
040000000,043400000,043422000,043422003,Bukal,14.209109,121.365735
040000000,043400000,043422000,043422004,Bulilan Norte,14.238464,121.365899
040000000,043400000,043422000,043422005,Bulilan Sur,14.229986,121.368493
040000000,043400000,043422000,043422006,Concepcion,14.232615,121.379107
040000000,043400000,043422000,043422007,Labuin,14.244345,121.368501
040000000,043400000,043422000,043422008,Linga,14.255510,121.360665
040000000,043400000,043422000,043422009,Masico,14.206581,121.380326
040000000,043400000,043422000,043422010,Mojon,14.219569,121.381983
040000000,043400000,043422000,043422011,Pansol,14.217478,121.372682
040000000,043400000,043422000,043422012,Pinagbayanan,14.249337,121.353073
040000000,043400000,043422000,043422014,San Antonio,14.218019,121.358097
040000000,043400000,043422000,043422015,San Miguel,14.200848,121.373616
040000000,043400000,043422000,043422016,Santa Clara Norte,14.234240,121.357960
040000000,043400000,043422000,043422017,Santa Clara Sur,14.228022,121.360241
040000000,043400000,043422000,043422018,Tubuan,14.235606,121.348389
040000000,043400000,043423000,043423001,Antipolo,14.115300,121.378048
040000000,043400000,043423000,043423002,Entablado,14.122036,121.386401
040000000,043400000,043423000,043423003,Laguan,14.118046,121.399126
040000000,043400000,043423000,043423004,Paule 1,14.109442,121.397652
040000000,043400000,043423000,043423005,Paule 2,14.114295,121.392526
040000000,043400000,043423000,043423006,East Poblacion,14.109778,121.395079
040000000,043400000,043423000,043423007,West Poblacion,14.110359,121.392888
040000000,043400000,043423000,043423008,Pook,14.103824,121.411283
040000000,043400000,043423000,043423009,Tala,14.085095,121.409012
040000000,043400000,043423000,043423010,Talaga,14.111479,121.387728
040000000,043400000,043423000,043423011,Tuy,14.106278,121.401878
040000000,043400000,043424000,043424001,Bagong Bayan II-A,14.066616,121.317562
040000000,043400000,043424000,043424002,Bagong Pook VI-C,14.074885,121.320606
040000000,043400000,043424000,043424003,Barangay I-A,14.073107,121.316647
040000000,043400000,043424000,043424004,Barangay I-B,14.069381,121.315890
040000000,043400000,043424000,043424005,Barangay II-A,14.063099,121.319434
040000000,043400000,043424000,043424006,Barangay II-B,14.063330,121.321532
040000000,043400000,043424000,043424007,Barangay II-C,14.065908,121.322625
040000000,043400000,043424000,043424008,Barangay II-D,14.067432,121.323201
040000000,043400000,043424000,043424009,Barangay II-E,14.065090,121.325206
040000000,043400000,043424000,043424010,Barangay II-F,14.061182,121.322874
040000000,043400000,043424000,043424011,Barangay III-A,14.067084,121.326748
040000000,043400000,043424000,043424012,Barangay III-B,14.069554,121.327653
040000000,043400000,043424000,043424013,Barangay III-C,14.067450,121.329599
040000000,043400000,043424000,043424014,Barangay III-D,14.070384,121.330853
040000000,043400000,043424000,043424015,Barangay III-E,14.071016,121.333504
040000000,043400000,043424000,043424016,Barangay III-F,14.068383,121.328403
040000000,043400000,043424000,043424017,Barangay IV-A,14.072544,121.330992
040000000,043400000,043424000,043424018,Barangay IV-B,14.071962,121.327496
040000000,043400000,043424000,043424019,Barangay IV-C,14.072111,121.326363
040000000,043400000,043424000,043424020,Barangay V-A,14.076753,121.324647
040000000,043400000,043424000,043424021,Barangay V-B,14.072694,121.324519
040000000,043400000,043424000,043424022,Barangay V-C,14.072429,121.325067
040000000,043400000,043424000,043424023,Barangay V-D,14.072301,121.325575
040000000,043400000,043424000,043424024,Barangay VI-A,14.073295,121.322929
040000000,043400000,043424000,043424025,Barangay VI-B,14.077720,121.323135
040000000,043400000,043424000,043424027,Barangay VI-D,14.077845,121.320668
040000000,043400000,043424000,043424028,Barangay VI-E,14.074785,121.317906
040000000,043400000,043424000,043424029,Barangay VII-A,14.070356,121.321849
040000000,043400000,043424000,043424030,Barangay VII-B,14.069584,121.323680
040000000,043400000,043424000,043424031,Barangay VII-C,14.069250,121.325041
040000000,043400000,043424000,043424032,Barangay VII-D,14.068772,121.325643
040000000,043400000,043424000,043424033,Barangay VII-E,14.068044,121.324068
040000000,043400000,043424000,043424034,Bautista,13.988889,121.271492
040000000,043400000,043424000,043424035,Concepcion,14.080894,121.341765
040000000,043400000,043424000,043424036,Del Remedio,14.083482,121.311658
040000000,043400000,043424000,043424037,Dolores,14.104461,121.336591
040000000,043400000,043424000,043424040,San Antonio 1,14.008621,121.338289
040000000,043400000,043424000,043424041,San Antonio 2,13.996083,121.328985
040000000,043400000,043424000,043424042,San Bartolome,14.024542,121.289051
040000000,043400000,043424000,043424043,San Buenaventura,14.116271,121.329571
040000000,043400000,043424000,043424044,San Crispin,14.077876,121.283295
040000000,043400000,043424000,043424045,San Cristobal,14.045313,121.399090
040000000,043400000,043424000,043424046,San Diego,14.087876,121.373562
040000000,043400000,043424000,043424047,San Francisco,14.056005,121.330690
040000000,043400000,043424000,043424048,San Gabriel,14.055422,121.313236
040000000,043400000,043424000,043424049,San Gregorio,14.044423,121.327619
040000000,043400000,043424000,043424050,San Ignacio,14.049679,121.345792
040000000,043400000,043424000,043424051,San Isidro,13.982391,121.305953
040000000,043400000,043424000,043424052,San Joaquin,14.028332,121.328001
040000000,043400000,043424000,043424053,San Jose,14.067409,121.367451
040000000,043400000,043424000,043424054,San Juan,14.094947,121.296080
040000000,043400000,043424000,043424055,San Lorenzo,14.113344,121.353231
040000000,043400000,043424000,043424056,San Lucas 1,14.083284,121.326526
040000000,043400000,043424000,043424057,San Lucas 2,14.089432,121.325883
040000000,043400000,043424000,043424058,San Marcos,14.103198,121.304368
040000000,043400000,043424000,043424059,San Mateo,14.109385,121.304450
040000000,043400000,043424000,043424060,San Miguel,14.034500,121.301493
040000000,043400000,043424000,043424061,San Nicolas,14.065436,121.291058
040000000,043400000,043424000,043424062,San Pedro,14.095519,121.331456
040000000,043400000,043424000,043424063,San Rafael,14.072471,121.301474
040000000,043400000,043424000,043424064,San Roque,14.069531,121.311674
040000000,043400000,043424000,043424065,San Vicente,14.024500,121.340164
040000000,043400000,043424000,043424066,Santa Ana,14.013987,121.326132
040000000,043400000,043424000,043424067,Santa Catalina,14.126449,121.347433
040000000,043400000,043424000,043424068,Santa Cruz,14.023960,121.352575
040000000,043400000,043424000,043424069,Santa Felomina,14.089468,121.285087
040000000,043400000,043424000,043424070,Santa Isabel,14.081958,121.366702
040000000,043400000,043424000,043424071,Santa Maria Magdalena,14.096726,121.312280
040000000,043400000,043424000,043424072,Santa Veronica,14.043959,121.287522
040000000,043400000,043424000,043424073,Santiago I,14.019498,121.282057
040000000,043400000,043424000,043424074,Santiago II,14.001880,121.265281
040000000,043400000,043424000,043424075,Santisimo Rosario,13.998517,121.305846
040000000,043400000,043424000,043424076,Santo Angel,14.102841,121.367560
040000000,043400000,043424000,043424077,Santo Cristo,14.064504,121.330512
040000000,043400000,043424000,043424078,Santo Niño,14.048833,121.362339
040000000,043400000,043424000,043424079,Soledad,14.040466,121.316821
040000000,043400000,043424000,043424080,Atisan,13.977747,121.277803
040000000,043400000,043424000,043424081,Santa Elena,14.044760,121.375577
040000000,043400000,043424000,043424082,Santa Maria,14.022704,121.311853
040000000,043400000,043424000,043424083,Santa Monica,14.055275,121.300331
040000000,043400000,043425000,043425001,Bagong Silang,14.335365,121.025275
040000000,043400000,043425000,043425002,Cuyab,14.372540,121.058576
040000000,043400000,043425000,043425003,Estrella,14.334640,121.019791
040000000,043400000,043425000,043425004,G.S.I.S.,14.350257,121.038761
040000000,043400000,043425000,043425005,Landayan,14.355449,121.068580
040000000,043400000,043425000,043425006,Langgam,14.326886,121.014598
040000000,043400000,043425000,043425007,Laram,14.329344,121.022947
040000000,043400000,043425000,043425008,Magsaysay,14.337802,121.033541
040000000,043400000,043425000,043425010,Nueva,14.355094,121.060216
040000000,043400000,043425000,043425011,Poblacion,14.363739,121.059286
040000000,043400000,043425000,043425013,Riverside,14.332836,121.027591
040000000,043400000,043425000,043425014,San Antonio,14.353449,121.030684
040000000,043400000,043425000,043425015,San Roque,14.365445,121.063662
040000000,043400000,043425000,043425016,San Vicente,14.345876,121.033987
040000000,043400000,043425000,043425017,Santo Niño,14.367249,121.057909
040000000,043400000,043425000,043425018,United Bayanihan,14.335388,121.029813
040000000,043400000,043425000,043425019,United Better Living,14.337992,121.022547
040000000,043400000,043425000,043425020,Sampaguita Village,14.344424,121.034516
040000000,043400000,043425000,043425021,Calendola,14.341214,121.034037
040000000,043400000,043425000,043425022,Narra,14.330941,121.025588
040000000,043400000,043425000,043425023,Chrysanthemum,14.341115,121.045094
040000000,043400000,043425000,043425024,Fatima,14.355443,121.055140
040000000,043400000,043425000,043425025,Maharlika,14.347898,121.044949
040000000,043400000,043425000,043425026,Pacita 1,14.343630,121.056908
040000000,043400000,043425000,043425027,Pacita 2,14.349544,121.053219
040000000,043400000,043425000,043425028,Rosario,14.336150,121.043597
040000000,043400000,043425000,043425029,San Lorenzo Ruiz,14.352156,121.052025
040000000,043400000,043426000,043426001,Alipit,14.230782,121.410509
040000000,043400000,043426000,043426002,Bagumbayan,14.272561,121.393790
040000000,043400000,043426000,043426003,Bubukal,14.260549,121.403548
040000000,043400000,043426000,043426004,Calios,14.279072,121.404089
040000000,043400000,043426000,043426005,Duhat,14.256203,121.376395
040000000,043400000,043426000,043426006,Gatid,14.265019,121.383541
040000000,043400000,043426000,043426007,Jasaan,14.223624,121.392128
040000000,043400000,043426000,043426008,Labuin,14.246117,121.394137
040000000,043400000,043426000,043426009,Malinao,14.233323,121.393471
040000000,043400000,043426000,043426010,Oogong,14.225698,121.401624
040000000,043400000,043426000,043426011,Pagsawitan,14.271367,121.424332
040000000,043400000,043426000,043426012,Palasan,14.251838,121.418912
040000000,043400000,043426000,043426013,Patimbao,14.267358,121.414891
040000000,043400000,043426000,043426014,Barangay I,14.276956,121.417885
040000000,043400000,043426000,043426015,Barangay II,14.279804,121.416192
040000000,043400000,043426000,043426016,Barangay III,14.282097,121.415277
040000000,043400000,043426000,043426017,Barangay IV,14.283826,121.414554
040000000,043400000,043426000,043426018,Barangay V,14.285460,121.412829
040000000,043400000,043426000,043426019,San Jose,14.237885,121.408836
040000000,043400000,043426000,043426020,San Juan,14.248622,121.408574
040000000,043400000,043426000,043426021,San Pablo Norte,14.288951,121.419020
040000000,043400000,043426000,043426022,San Pablo Sur,14.283394,121.424615
040000000,043400000,043426000,043426023,Santisima Cruz,14.295465,121.410367
040000000,043400000,043426000,043426024,Santo Angel Central,14.285175,121.407534
040000000,043400000,043426000,043426025,Santo Angel Norte,14.293404,121.403404
040000000,043400000,043426000,043426026,Santo Angel Sur,14.280410,121.412187
040000000,043400000,043427000,043427001,Adia,14.484325,121.434795
040000000,043400000,043427000,043427002,Bagong Pook,14.472251,121.429085
040000000,043400000,043427000,043427003,Bagumbayan,14.511023,121.434948
040000000,043400000,043427000,043427004,Bubukal,14.479250,121.411494
040000000,043400000,043427000,043427005,Cabooan,14.459952,121.434087
040000000,043400000,043427000,043427006,Calangay,14.508000,121.394585
040000000,043400000,043427000,043427007,Cambuja,14.472576,121.391408
040000000,043400000,043427000,043427008,Coralan,14.494744,121.422494
040000000,043400000,043427000,043427009,Cueva,14.517983,121.459900
040000000,043400000,043427000,043427010,Inayapan,14.491851,121.414603
040000000,043400000,043427000,043427011,"Jose Laurel, Sr.",14.541335,121.459954
040000000,043400000,043427000,043427012,Kayhakat,14.463769,121.417016
040000000,043400000,043427000,043427013,Macasipac,14.499649,121.439076
040000000,043400000,043427000,043427014,Masinao,14.494194,121.430727
040000000,043400000,043427000,043427015,Mataling-Ting,14.531969,121.396172
040000000,043400000,043427000,043427016,Pao-o,14.529933,121.417425
040000000,043400000,043427000,043427018,Parang Ng Buho,14.530729,121.434853
040000000,043400000,043427000,043427019,Barangay I,14.470054,121.421999
040000000,043400000,043427000,043427020,Barangay II,14.469408,121.423287
040000000,043400000,043427000,043427021,Barangay III,14.471382,121.425689
040000000,043400000,043427000,043427022,Barangay IV,14.469412,121.425717
040000000,043400000,043427000,043427023,Jose Rizal,14.463584,121.423258
040000000,043400000,043427000,043427024,Santiago,14.568506,121.456884
040000000,043400000,043427000,043427025,Talangka,14.478484,121.446924
040000000,043400000,043427000,043427026,Tungkod,14.488576,121.383883
040000000,043400000,043428000,043428001,Aplaya,14.316863,121.121578
040000000,043400000,043428000,043428002,Balibago,14.287920,121.099070
040000000,043400000,043428000,043428003,Caingin,14.302154,121.125144
040000000,043400000,043428000,043428004,Dila,14.291245,121.114761
040000000,043400000,043428000,043428005,Dita,14.280188,121.110380
040000000,043400000,043428000,043428006,Don Jose,14.250890,121.079116
040000000,043400000,043428000,043428007,Ibaba,14.313516,121.118206
040000000,043400000,043428000,043428008,Labas,14.307164,121.109701
040000000,043400000,043428000,043428009,Macabling,14.299619,121.096047
040000000,043400000,043428000,043428010,Malitlit,14.261892,121.104998
040000000,043400000,043428000,043428011,Malusak,14.310901,121.116470
040000000,043400000,043428000,043428012,Market Area,14.319706,121.114407
040000000,043400000,043428000,043428015,Kanluran,14.312208,121.110065
040000000,043400000,043428000,043428016,Pooc,14.301511,121.115623
040000000,043400000,043428000,043428018,Pulong Santa Cruz,14.274131,121.084169
040000000,043400000,043428000,043428020,Santo Domingo,14.229528,121.062907
040000000,043400000,043428000,043428022,Sinalhan,14.330088,121.105755
040000000,043400000,043428000,043428023,Tagapo,14.316894,121.099829
040000000,043400000,043429000,043429001,Acevida,14.414444,121.450518
040000000,043400000,043429000,043429002,Bagong Pag-Asa,14.418909,121.445517
040000000,043400000,043429000,043429003,Bagumbarangay,14.421636,121.446127
040000000,043400000,043429000,043429005,Buhay,14.430190,121.449030
040000000,043400000,043429000,043429006,Gen. Luna,14.418903,121.445039
040000000,043400000,043429000,043429007,Halayhayin,14.419675,121.453210
040000000,043400000,043429000,043429008,Mendiola,14.425771,121.456859
040000000,043400000,043429000,043429009,Kapatalan,14.469485,121.510361
040000000,043400000,043429000,043429010,Laguio,14.461141,121.483615
040000000,043400000,043429000,043429011,Liyang,14.463684,121.493368
040000000,043400000,043429000,043429012,Llavac,14.511600,121.525888
040000000,043400000,043429000,043429013,Pandeno,14.420587,121.440694
040000000,043400000,043429000,043429015,Magsaysay,14.505886,121.507882
040000000,043400000,043429000,043429016,Macatad,14.439967,121.463683
040000000,043400000,043429000,043429017,Mayatba,14.450428,121.476333
040000000,043400000,043429000,043429019,P. Burgos,14.426415,121.442589
040000000,043400000,043429000,043429020,G. Redor,14.423101,121.444556
040000000,043400000,043429000,043429021,Salubungan,14.421776,121.447562
040000000,043400000,043429000,043429022,Wawa,14.406398,121.444765
040000000,043400000,043429000,043429023,J. Rizal,14.419084,121.445959
040000000,043400000,043430000,043430001,Banca-banca,14.205348,121.347218
040000000,043400000,043430000,043430002,Daniw,14.198312,121.360222
040000000,043400000,043430000,043430003,Masapang,14.191154,121.343898
040000000,043400000,043430000,043430004,Nanhaya,14.227354,121.332236
040000000,043400000,043430000,043430005,Pagalangan,14.230058,121.338481
040000000,043400000,043430000,043430007,San Benito,14.194134,121.316635
040000000,043400000,043430000,043430008,San Felix,14.209208,121.322776
040000000,043400000,043430000,043430009,San Francisco,14.213915,121.342042
040000000,043400000,043430000,043430010,San Roque,14.222840,121.326195
040000000,045600000,045601000,045601001,Binagbag,13.859169,121.942666
040000000,045600000,045601000,045601002,Dayap,13.907713,121.936270
040000000,045600000,045601000,045601003,Ibabang Kinagunan,13.879011,121.904187
040000000,045600000,045601000,045601004,Ilayang Kinagunan,13.907751,121.917422
040000000,045600000,045601000,045601005,Kanlurang Calutan,13.870329,121.895620
040000000,045600000,045601000,045601006,Kanlurang Maligaya,13.893740,121.921142
040000000,045600000,045601000,045601008,Salvacion,13.859236,121.930875
040000000,045600000,045601000,045601009,Silangang Calutan,13.862264,121.907374
040000000,045600000,045601000,045601010,Silangang Maligaya,13.880896,121.931348
040000000,045600000,045601000,045601011,Sildora,13.864577,121.922231
040000000,045600000,045601000,045601012,Poblacion I,13.871751,121.915639
040000000,045600000,045601000,045601013,Poblacion II,13.878542,121.914759
040000000,045600000,045602000,045602001,Angeles,14.121952,121.988009
040000000,045600000,045602000,045602002,Bacong,14.128527,122.018022
040000000,045600000,045602000,045602003,Balungay,14.088203,122.048302
040000000,045600000,045602000,045602004,Buenavista,14.069921,122.072719
040000000,045600000,045602000,045602005,Caglate,14.150938,122.003798
040000000,045600000,045602000,045602006,Camagong,14.105750,122.026268
040000000,045600000,045602000,045602007,Gordon,14.067488,122.064340
040000000,045600000,045602000,045602008,Pambilan Norte,14.080582,122.056383
040000000,045600000,045602000,045602009,Pambilan Sur,14.074373,122.057909
040000000,045600000,045602000,045602010,Barangay 1,14.104882,122.012172
040000000,045600000,045602000,045602011,Barangay 2,14.102647,122.011739
040000000,045600000,045602000,045602012,Barangay 3,14.103568,122.008766
040000000,045600000,045602000,045602013,Barangay 4,14.098819,122.013711
040000000,045600000,045602000,045602014,Barangay 5,14.100545,122.012275
040000000,045600000,045602000,045602015,Villa Esperanza,14.097364,122.062026
